frame,channel,SDR_mix,SDR_est,SDR_imp,process,fft.len,fft.hop,fft.win,bss.demix_update,bss.source_model,bss.n_iter,bss.ref_mic,bss.f_limit,bss.rot,bss.forget,bss.cov_scale,bss.cov_norm
49,0,-1.5148983737128294,13.492008029598386,15.006906403311216,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
50,0,-6.6700184293253715,14.174453742029565,20.844472171354937,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
51,0,-6.079001677568934,12.41069662088648,18.489698298455416,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
52,0,-9.598163970097835,11.765027577114164,21.363191547211997,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
53,0,-5.855497899195333,9.396319115135785,15.251817014331118,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
54,0,-9.554763717516323,14.28855964667979,23.843323364196113,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
55,0,-6.55457816049072,13.463519051171232,20.018097211661953,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
56,0,-9.621308133709533,8.957831223087412,18.579139356796944,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
57,0,-8.501721058331878,9.737156401114653,18.23887745944653,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
58,0,-7.112169045077614,13.059747191861245,20.17191623693886,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
59,0,-9.48282572111188,10.887653413476786,20.370479134588663,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
0,1,-6.418802181420937,-16.333523697500638,-9.914721516079702,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
1,1,-6.437524323419303,-18.9232781972422,-12.485753873822897,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
2,1,-10.781902378381796,-26.338984887714897,-15.557082509333101,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
3,1,-12.479996585461846,-29.964627368508822,-17.484630783046974,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
4,1,-0.2736510680036571,-4.304204929403351,-4.030553861399694,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
5,1,-4.38092487331648,-7.631360752071683,-3.2504358787552032,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
6,1,-4.369100598022246,-24.66915114738738,-20.300050549365135,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
7,1,-16.48304017034826,-37.94787293539973,-21.46483276505147,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
8,1,-3.20046211722195,-1.0904237662614333,2.1100383509605165,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
9,1,-12.768495865734483,-13.574683320291339,-0.8061874545568557,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
10,1,-2.1164893623928513,-22.0569691634387,-19.94047980104585,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
11,1,-7.419689986763202,-28.385252946228896,-20.965562959465693,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
12,1,-14.792104481073459,-3.44641943809409,11.345685042979369,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
13,1,-1.7221185842872553,-0.07790113684017633,1.644217447447079,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
14,1,-3.6874998203036222,-1.912881776666342,1.7746180436372803,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
15,1,-2.235470695298349,1.1486524591795102,3.384123154477859,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
16,1,-32.52373754272857,-41.55751576799024,-9.03377822526167,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
17,1,-3.361764071001389,1.862940162966459,5.224704233967849,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
18,1,-5.562000293290009,-1.220962771452674,4.341037521837334,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
19,1,-12.856516483090282,-34.670516141811646,-21.813999658721364,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
20,1,-7.263062238388317,-5.081873596912198,2.181188641476119,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
21,1,-21.27080977369524,-14.005650491983655,7.265159281711586,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
22,1,-4.137795317696962,-20.04613994763591,-15.908344629938949,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
23,1,-3.4489271803696053,-4.728001465151856,-1.2790742847822503,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
24,1,-6.108568272960891,-6.6040480383349145,-0.4954797653740233,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
25,1,-7.334970020272349,-2.7972214979261367,4.537748522346213,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
26,1,-2.9560678716902498,1.6515309201495603,4.60759879183981,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
27,1,-7.07963259289939,-3.833896020465943,3.2457365724334473,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
28,1,-6.179175929000315,-2.5907320844498276,3.588443844550487,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
29,1,-21.225664758851465,-11.66063247768805,9.565032281163415,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
30,1,-0.80662007070947,5.135532578131217,5.942152648840687,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
31,1,-10.284208392308559,0.2031470173938374,10.487355409702396,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
32,1,-8.522838489988406,-0.8412206486492972,7.681617841339108,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
33,1,-5.583292529239731,1.3224010321239812,6.905693561363712,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
34,1,-6.850159037993256,1.441940787664329,8.292099825657585,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
35,1,-8.90661198608069,-1.3901036282059316,7.516508357874759,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
36,1,-3.636467137331036,3.1043718801802416,6.740839017511277,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
37,1,-9.176157801434325,-0.35846313082887554,8.81769467060545,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
38,1,-0.6227135392243629,7.477622864716089,8.100336403940451,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
39,1,-8.426256412425492,1.2376983535256696,9.66395476595116,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
40,1,-6.087742372464576,3.768077287944142,9.855819660408718,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
41,1,-5.675881908973573,1.2894074175198587,6.965289326493432,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
42,1,-11.885263911762474,2.7871875922991785,14.672451504061652,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
43,1,-1.397187597017253,10.826239655946232,12.223427252963484,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
44,1,-8.136826701132586,6.168350753144756,14.305177454277342,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
45,1,-12.857277932402699,3.5619462218348055,16.419224154237504,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
46,1,-3.37616221774032,9.631755488493999,13.00791770623432,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
47,1,-7.757066606420368,3.036734390087157,10.793800996507525,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
48,1,-3.6383794754649923,11.479647445545345,15.118026921010337,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
49,1,-11.224337691679779,3.5966439475975456,14.820981639277324,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
50,1,-5.890326325483489,6.411089482815658,12.301415808299147,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
51,1,-5.606378291740657,6.348252032532295,11.954630324272951,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
52,1,-14.819507187361602,5.790866910000691,20.610374097362293,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
53,1,-6.188121337583116,5.623063402624428,11.811184740207544,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
54,1,-4.2800415263771825,13.493390440861202,17.773431967238384,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
55,1,-0.0899081260393832,12.071407584121213,12.161315710160595,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
56,1,-7.947967878016632,8.878907052084411,16.82687493010104,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
57,1,-15.139006282447568,2.0369608107063844,17.17596709315395,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
58,1,-5.567761069973734,8.054954360638382,13.622715430612116,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
59,1,-7.028616335059779,8.535538869762327,15.564155204822105,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
0,2,-7.564621771790603,-7.531684817828376,0.032936953962226845,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
1,2,-7.917172969650885,-23.55717038781753,-15.639997418166644,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
2,2,-7.230213899360308,-18.93690960510058,-11.706695705740273,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
3,2,-8.374438641172658,-24.076783862781564,-15.702345221608907,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
4,2,-15.929722980238765,-23.30058572474436,-7.370862744505594,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
5,2,-5.879712074085894,-18.68470342270537,-12.804991348619474,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
6,2,-11.219643430619888,-10.707464235009219,0.5121791956106687,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
7,2,-16.45559369090732,-8.332182206608007,8.123411484299314,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
8,2,-6.032702058786617,-26.797066718903352,-20.764364660116733,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
9,2,-13.781159163792063,-9.351781832313376,4.429377331478687,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
10,2,-7.792648244630559,-6.631377340900152,1.161270903730407,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
11,2,-11.32587625592096,-9.957703402686292,1.3681728532346682,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
12,2,-17.535945228324767,-22.833491933309023,-5.297546704984256,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
13,2,-7.2095440167707,-23.571007397878038,-16.361463381107338,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
14,2,-9.380550719486875,-16.231655951716956,-6.851105232230081,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
15,2,-14.330421379295277,-20.377410479013058,-6.046989099717781,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
16,2,-9.58394035818473,-4.645727361570351,4.938212996614379,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
17,2,-10.841272819622978,-13.150568459050628,-2.309295639427651,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
18,2,-10.278795579280445,-16.300718601707086,-6.021923022426641,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
19,2,-6.976688445755741,2.682860937713882,9.659549383469622,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
20,2,-4.030878682101813,-13.71876750770775,-9.687888825605937,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
21,2,-8.377540256764323,-24.046521074884375,-15.668980818120051,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
22,2,-11.412717390060914,-10.872345906710752,0.540371483350162,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
23,2,-9.082786649826215,-7.152597420732334,1.9301892290938802,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
24,2,-6.606921203405054,-0.5066777881796513,6.100243415225403,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
25,2,-8.780585810026016,-5.373191076543938,3.4073947334820787,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
26,2,-6.772508201502453,-3.006213184601379,3.7662950169010743,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
27,2,-7.6072860848861374,-4.504530109820893,3.1027559750652447,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
28,2,-11.061307197580618,-7.664722006952516,3.3965851906281017,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
29,2,-6.147564922994161,1.1361268266157336,7.283691749609895,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
30,2,-10.569248652537906,-7.131255449890904,3.437993202647002,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
31,2,-0.8613484979785778,7.638893383056212,8.500241881034789,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
32,2,-10.597009097796882,-0.18974689428183578,10.407262203515046,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
33,2,-3.5561603582719243,3.2405916579163745,6.796752016188298,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
34,2,-8.186152657294288,1.751971201809679,9.938123859103968,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
35,2,-6.137668040082649,0.8253853900759117,6.963053430158561,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
36,2,-11.441963207343724,-3.98688894505894,7.455074262284784,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
37,2,-10.07214947865439,0.22759306350676925,10.299742542161159,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
38,2,-6.789343017232787,3.4301746521603804,10.219517669393168,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
39,2,-8.572642525176605,-2.666015194501201,5.906627330675404,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
40,2,-7.302746325424901,5.137954543666083,12.440700869090985,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
41,2,-9.393791438780072,0.9473893140425333,10.341180752822606,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
42,2,-7.123945444164996,3.548120521056197,10.672065965221194,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
43,2,-14.454842758507718,2.910185570976347,17.365028329484065,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
44,2,-6.1692925819034965,3.9633304797001188,10.132623061603615,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
45,2,-2.3950325666275223,7.7543365180078725,10.149369084635396,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
46,2,-4.6918514767188455,7.104255013309608,11.796106490028453,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
47,2,-7.951347293049334,2.5398141913046794,10.491161484354013,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
48,2,-10.784057379481784,3.3545981113831806,14.138655490864965,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
49,2,-6.819257916022899,6.8970200982114065,13.716278014234305,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
50,2,-6.132255653322397,8.842336810796166,14.974592464118562,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
51,2,-1.4058906748442326,8.885449302030539,10.291339976874772,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
52,2,-1.4072094618651343,11.478640790766008,12.885850252631142,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
53,2,-6.772956173121523,9.125428696429612,15.898384869551135,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
54,2,-3.9446763566582788,9.159433087138197,13.104109443796476,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
55,2,-7.905566179005032,7.531914522973439,15.43748070197847,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
56,2,-8.052973057596247,5.2625553675095516,13.3155284251058,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
57,2,-0.3203982995074309,9.418637866175102,9.739036165682533,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
58,2,-1.151624651838688,13.355180975347425,14.506805627186113,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
59,2,-3.090904585452102,9.059341920744329,12.150246506196432,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
0,3,-4.52095362102644,-26.900366449400885,-22.379412828374445,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
1,3,-4.873256168997942,-4.808957336414057,0.06429883258388536,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
2,3,-7.5387517389923016,-27.424341390774355,-19.885589651782055,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
3,3,-5.476286611730807,-19.405022726380313,-13.928736114649507,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
4,3,-9.221074493212342,-8.372362467969525,0.8487120252428166,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
5,3,-13.342632112314517,-12.720563009754795,0.6220691025597223,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
6,3,-5.113847452929042,-4.742108276973643,0.3717391759553985,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
7,3,-6.973287437874697,-18.607131591966677,-11.63384415409198,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
8,3,-3.8510186935500483,-7.185494371511531,-3.334475677961483,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
9,3,-4.346352088520316,-2.9872471789299953,1.3591049095903207,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
10,3,-10.173284665438224,-10.560945823959521,-0.387661158521297,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
11,3,-5.392780245387414,-9.171547873866825,-3.778767628479411,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
12,3,-0.4648322545914675,-2.5455237462375866,-2.080691491646119,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
13,3,-10.975715759292841,-12.2920834415604,-1.3163676822675594,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
14,3,-9.252130625579596,-8.925804340857903,0.3263262847216932,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
15,3,-5.706867002846821,-3.825059372093,1.8818076307538214,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
16,3,-1.0713548281856637,2.816780096538654,3.8881349247243175,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
17,3,-4.935022017801884,-2.2292326288140063,2.705789388987878,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
18,3,-4.659928424888136,-6.799407643594893,-2.1394792187067573,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
19,3,-9.546382789537049,-9.792995913456908,-0.24661312391985923,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
20,3,-5.654370598683758,-0.482558824465135,5.1718117742186225,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
21,3,-3.720579475894409,1.6956712822156075,5.416250758110016,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
22,3,-7.091638078042871,1.8278322744926219,8.919470352535493,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
23,3,-4.848251470612574,3.8621835766781913,8.710435047290765,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
24,3,-3.6700353857120622,3.689335189737639,7.359370575449701,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
25,3,-7.479671969101488,2.044422390612557,9.524094359714045,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
26,3,-5.2670653438497395,1.8888575481866308,7.15592289203637,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
27,3,-4.100773340866432,3.3855099138100075,7.48628325467644,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
28,3,-10.696316754410022,-3.2528191874980394,7.443497566911983,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
29,3,-6.326490087084597,4.903302511611093,11.22979259869569,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
30,3,-7.955709062990875,4.108791834167066,12.064500897157941,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
31,3,-10.585756171191626,2.8750858132586794,13.460841984450305,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
32,3,-6.749862040719408,4.985584667771311,11.73544670849072,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
33,3,-4.4676601613628435,6.432005483801478,10.899665645164323,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
34,3,-7.38446750288208,4.330424420420263,11.714891923302343,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
35,3,-4.6697312182741975,7.002476297100229,11.672207515374426,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
36,3,-6.279716982560137,6.521251889977558,12.800968872537695,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
37,3,-3.024857858997802,7.242809725840646,10.267667584838447,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
38,3,-5.429683075657989,6.712760766802517,12.142443842460505,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
39,3,-7.9470577906457915,3.774536154487738,11.72159394513353,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
40,3,-9.327316956109286,5.880020656963165,15.20733761307245,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
41,3,-6.838291854413657,5.269139521526193,12.10743137593985,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
42,3,-5.028092528707489,8.059846789866851,13.08793931857434,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
43,3,-13.880880220225267,7.590590395010396,21.471470615235663,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
44,3,-9.557880381660507,4.135339296046514,13.69321967770702,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
45,3,-5.946798710896049,8.500250703967394,14.447049414863443,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
46,3,-10.831877475984044,2.609805476096347,13.441682952080392,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
47,3,-6.039049713402759,8.507707317190913,14.546757030593673,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
48,3,-8.556165400468227,5.316657366583608,13.872822767051836,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
49,3,-5.1477863248852,8.253476840278894,13.401263165164094,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
50,3,-7.64342377404002,5.859889339449074,13.503313113489094,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
51,3,-13.38779854633932,5.069622809175307,18.457421355514626,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
52,3,-3.2909206000818223,10.337934329934892,13.628854930016715,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
53,3,-4.607089165527668,13.002533365919186,17.609622531446853,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
54,3,-6.377392722532517,10.961308931807167,17.338701654339683,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
55,3,-6.869796652938152,11.433786343543826,18.30358299648198,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.98,0.001,0.001
