frame,channel,SDR_mix,SDR_est,SDR_imp,process,fft.len,fft.hop,fft.win,bss.demix_update,bss.source_model,bss.n_iter,bss.ref_mic,bss.f_limit,bss.rot,bss.forget,mixdir_name
10,1,-4.387785700886927,3.1173985206005845,7.505184221487512,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
11,1,-7.819411782483802,5.87794551069363,13.697357293177433,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
12,1,-4.4027095955384,-1.9563444284827245,2.446365167055675,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
13,1,-12.333909339271242,-12.017682848066935,0.3162264912043078,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
14,1,-4.9605865525268165,-0.7197674259921674,4.2408191265346495,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
15,1,-5.993811071764066,2.183731507866141,8.177542579630206,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
16,1,-1.200147391651423,9.913239404144123,11.113386795795547,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
17,1,-3.4288849472709577,6.924289528483224,10.353174475754182,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
18,1,-7.271643051543881,6.16818071378543,13.439823765329312,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
19,1,-2.6335917511970734,1.6991009284960268,4.3326926796931,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
20,1,-6.5249965207799985,4.736082227024733,11.261078747804731,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
21,1,-6.814981813118689,3.170724521161243,9.985706334279932,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
22,1,-5.343060427156021,5.296813190117193,10.639873617273214,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
23,1,-5.518836271249411,4.299542325595515,9.818378596844926,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
24,1,-3.7366345675594004,3.7126432504412152,7.449277818000615,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
25,1,-11.855363840776338,1.1388824143961074,12.994246255172445,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
26,1,-0.8944622855861046,11.094435906019545,11.98889819160565,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
27,1,-6.17898422064891,4.019210036355854,10.198194257004763,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
28,1,-11.544060291343861,2.6562893417990945,14.200349633142956,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
29,1,-14.537837274403135,0.9285677609631738,15.466405035366309,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
0,2,-34.372356271571746,-27.32841436405807,7.043941907513677,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
1,2,-1.3045381288976126,10.41567484910142,11.720212977999033,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
2,2,-6.983178817827969,5.67832990893752,12.661508726765488,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
3,2,-4.873576347988527,5.869080114105506,10.742656462094033,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
4,2,-11.07525431654057,2.573145317596386,13.648399634136958,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
5,2,-9.802713671658147,6.874780025812991,16.67749369747114,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
6,2,-7.238842035015485,8.443974726444743,15.682816761460227,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
7,2,-13.870926979855035,-0.7136654993723288,13.157261480482706,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
8,2,-32.000359950697266,-31.807445058379326,0.19291489231794046,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
9,2,-39.158863188174024,-27.92501667099293,11.233846517181092,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
10,2,-11.59407850651066,4.378627609877487,15.972706116388148,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
11,2,-7.9305170590113585,9.79834563611649,17.728862695127848,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
12,2,-10.10131176097989,-1.1235827730224355,8.977728987957454,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
13,2,-10.762657985115132,2.695371803138527,13.458029788253658,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
14,2,-6.984980929356958,10.000245209532368,16.985226138889324,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
15,2,-12.294965659262678,-3.68288081891923,8.612084840343448,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
16,2,-38.771565570390166,-48.03663219715447,-9.265066626764302,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
17,2,-41.4949215927194,-34.34875377082784,7.146167821891559,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
18,2,-36.616946140418726,-29.82002482030797,6.796921320110755,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
19,2,-4.096522106053568,-8.000571059101047,-3.9040489530474787,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
20,2,-4.09742008407128,3.3251381651587946,7.422558249230075,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
21,2,-7.045754990828068,-2.2726885655895948,4.773066425238474,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
22,2,-5.522041207920143,2.0050289222153275,7.5270701301354705,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
23,2,-4.726767093027211,-3.431591121395479,1.2951759716317324,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
24,2,-14.672023376741006,-5.446919840935448,9.225103535805559,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
25,2,-45.21261811793614,-31.269517236511696,13.943100881424442,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
26,2,-38.576897252114115,-22.98878413899242,15.588113113121697,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
27,2,-2.799900112392679,3.9124566515494648,6.712356763942144,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
28,2,1.2450646867206474,8.71528122942408,7.470216542703433,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
29,2,-19.884425543704413,-5.0164252836728265,14.868000260031586,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
0,3,-11.087440215181754,1.2411424053499425,12.328582620531696,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
1,3,-7.66024609752926,-1.931633508900385,5.7286125886288755,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
2,3,-6.245670191498929,1.6470341625659288,7.892704354064858,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
3,3,-5.517668122706972,3.220795554057136,8.738463676764109,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
4,3,-6.291035565551285,-6.485145779188497,-0.19411021363721215,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
5,3,-16.060850869011702,-35.49893204647548,-19.43808117746378,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
6,3,-36.945466868427694,-31.958768889113607,4.986697979314087,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
7,3,-6.490215355729489,1.2862490571083216,7.77646441283781,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
8,3,-1.8819082715956823,1.3925382991285729,3.274446570724255,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
9,3,-5.769259501955043,-2.2298230748901653,3.5394364270648775,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
10,3,-34.09289767449283,-36.23198392941354,-2.1390862549207057,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
11,3,-36.027999543058165,-19.53192001345062,16.496079529607545,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
12,3,-2.6731559362633694,2.3534908520913786,5.026646788354748,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
13,3,-7.571524566337397,1.8624760700499658,9.434000636387363,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
14,3,-40.64510413529739,-32.88036777321246,7.764736362084925,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
15,3,-11.619651101194677,4.4712932816180455,16.090944382812722,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
16,3,-3.0002639055691493,12.594968400710142,15.595232306279291,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
17,3,-5.314377026508417,11.143894024595202,16.45827105110362,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
18,3,-4.631196585381431,11.798427559907491,16.429624145288923,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
19,3,-33.2233115266733,-28.002837573685333,5.220473952987966,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
20,3,-28.088376192146217,-38.09634345793196,-10.00796726578574,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
21,3,-6.89690774773632,8.193067211423834,15.089974959160154,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
22,3,-4.763958419603943,8.854090015822019,13.618048435425962,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
23,3,-6.5912530386160215,5.581426003355592,12.172679041971612,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
24,3,-10.029802965528216,5.689557126540468,15.719360092068683,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
25,3,-44.694448512174546,-22.75489830183772,21.939550210336826,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
26,3,-32.63227758958306,-24.26065122596492,8.371626363618141,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
27,3,-1.8985994275336926,10.219609448368853,12.118208875902546,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
28,3,-7.586414301902549,6.253128679160627,13.839542981063175,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
29,3,-5.5968985921961,10.087412026882259,15.684310619078358,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
0,4,-2.828574811300321,3.464535865447303,6.293110676747624,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
1,4,-6.836714427374969,2.090579993886069,8.927294421261038,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
2,4,-6.747773017373153,-0.4757581431923974,6.272014874180756,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
3,4,-8.580629131709895,-0.6930794429615756,7.887549688748319,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
4,4,-6.655102957600113,2.321787523623378,8.976890481223492,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
5,4,-5.7000844449305355,5.766863149963434,11.46694759489397,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
6,4,-4.260047033760196,5.589484487373691,9.849531521133887,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
7,4,-3.5446031420950215,1.6642954548409956,5.208898596936017,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
8,4,-10.618754833930193,-3.37239480994724,7.2463600239829535,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
9,4,-10.488448674670991,-5.956792256269719,4.531656418401272,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
10,4,-1.9272859602654877,3.6766922973015017,5.60397825756699,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
11,4,2.169958956889114,9.310138945239709,7.140179988350595,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
12,4,-7.138801165798306,-0.007061101812718706,7.131740063985587,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
13,4,-5.981319942503908,-0.9274941982262076,5.053825744277701,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
14,4,-4.5232592455731,2.1061179121374867,6.629377157710587,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
15,4,-2.0316631431529633,3.1366217155986154,5.168284858751578,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
16,4,-8.333540757281114,1.704776548086987,10.0383173053681,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
17,4,-9.499976689697187,-1.1529899866949,8.346986703002287,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
18,4,-1.8101436624283918,5.948486600815713,7.758630263244104,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
19,4,-8.047077949285061,2.6469449693744247,10.694022918659485,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
20,4,-5.61551343237105,0.854027790513449,6.469541222884499,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
21,4,-14.112270724573929,-7.333080732276191,6.779189992297738,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
22,4,-8.801665429745151,1.6455658342941748,10.447231264039326,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
23,4,-3.670840697147177,6.840251409196131,10.511092106343307,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
24,4,-14.83173695526148,-11.52495259366499,3.30678436159649,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
25,4,0.9199086614811005,2.5199682022645113,1.6000595407834108,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
26,4,-4.381441677332422,-1.334062348863567,3.047379328468855,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
27,4,-15.034515002530874,-4.1799855196344575,10.854529482896417,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
28,4,-5.916837769544317,4.53977029827762,10.456608067821938,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
29,4,-3.8715191728214853,0.8393602161708746,4.71087938899236,batch,4096,1024,hamming,IP1,Laplace,50,0,1000,40,0.96,mix
0,0,-5.265176752370912,-0.8325203978229907,4.432656354547921,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
1,0,-9.144143319088634,-1.177453668729761,7.966689650358873,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
2,0,-11.563906450307568,-6.986702857343776,4.577203592963793,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
3,0,-3.4188532694885723,-2.7989998036375563,0.619853465851016,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
4,0,-2.915948713645772,1.6015138042705983,4.51746251791637,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
5,0,-9.318551145143317,-3.709188803552173,5.609362341591144,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
6,0,-4.65978437953519,0.5156705269917766,5.175454906526967,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
7,0,-3.9220954945007866,-0.8374414313137162,3.0846540631870702,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
8,0,-3.9763980547108386,0.14547500001058206,4.121873054721421,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
9,0,-3.851343068289511,-1.1461129679780278,2.705230100311483,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
10,0,-5.169429830366113,0.438789066046072,5.608218896412184,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
11,0,-10.679535879580168,-2.0563411791556856,8.623194700424483,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
12,0,-9.091608301908359,-2.8138613398939647,6.277746962014394,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
13,0,-0.7212552887771823,4.505035132022893,5.226290420800075,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
14,0,-2.9241436247696626,2.057860439955058,4.982004064724721,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
15,0,-2.641674904403869,-5.049884338100323,-2.408209433696454,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
16,0,-9.007597625250053,-10.162149479675179,-1.1545518544251259,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
17,0,-2.9853544683260314,-4.612172178373074,-1.6268177100470425,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
18,0,-6.413524208110205,-6.281447881206238,0.13207632690396753,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
19,0,-6.460592172095385,-17.73019806049738,-11.269605888401994,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
20,0,-2.530160943301028,-7.096688997343535,-4.566528054042507,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
21,0,-1.2542773441031543,-1.751635127871547,-0.4973577837683927,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
22,0,-7.881660123106936,-3.108574018669244,4.773086104437692,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
23,0,-18.185036967199085,-16.807694434224032,1.377342532975053,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
24,0,-0.8514065411319014,-1.1002986770842917,-0.24889213595239035,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
25,0,-3.5967640041395517,-5.096470260884716,-1.499706256745164,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
26,0,-2.5638265024097295,-1.1030742337761896,1.46075226863354,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
27,0,-8.125270024011716,-3.5515213346464813,4.573748689365234,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
28,0,-13.87015955352625,-8.797552809311744,5.0726067442145055,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
29,0,-1.4589482721365712,-1.3984604807455083,0.06048779139106286,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
0,1,-2.519163074202593,-4.159485298386081,-1.6403222241834885,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
1,1,-7.802984305442214,-10.605009286431027,-2.802024980988813,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
2,1,-1.1109708659892434,-4.6018288584824205,-3.490857992493177,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
3,1,-11.095500831275418,-6.3082444113852185,4.787256419890199,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
4,1,-4.049188695325483,-3.2653279343638952,0.7838607609615882,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
5,1,0.6978202734959542,-1.5686563849155388,-2.2664766584114933,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
6,1,-3.1800672911815537,-2.571270323423411,0.6087969677581428,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
7,1,-6.13328639895186,-9.207661001608397,-3.074374602656537,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
8,1,-5.9299674715372666,-0.018056512793888112,5.911910958743379,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
9,1,-2.3727748666771564,-1.1611334603050851,1.2116414063720713,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
10,1,-4.387785700886927,-9.280939245527337,-4.89315354464041,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
11,1,-7.819411782483802,-8.975060743522105,-1.1556489610383034,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
12,1,-4.4027095955384,-3.7463667103838167,0.656342885154583,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
13,1,-12.333909339271242,-4.676269496935324,7.657639842335919,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
14,1,-4.9605865525268165,-4.490651342982866,0.4699352095439506,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
15,1,-5.993811071764066,-1.7555393688373115,4.238271702926754,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
16,1,-1.200147391651423,4.134647824424328,5.334795216075751,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
17,1,-3.4288849472709577,3.076276397116996,6.505161344387954,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
18,1,-7.271643051543881,2.1633458981538682,9.43498894969775,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
19,1,-2.6335917511970734,5.489782770633904,8.123374521830979,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
20,1,-6.5249965207799985,5.187276610614433,11.712273131394431,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
21,1,-6.814981813118689,3.6779525608173156,10.492934373936006,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
22,1,-5.343060427156021,-0.41644285766750455,4.926617569488517,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
23,1,-5.518836271249411,2.2797288148324757,7.7985650860818865,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
24,1,-3.7366345675594004,0.4658652129346594,4.20249978049406,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
25,1,-11.855363840776338,-6.295019485105867,5.560344355670471,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
26,1,-0.8944622855861046,-0.016767930185186606,0.877694355400918,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
27,1,-6.17898422064891,1.9560090619945794,8.134993282643489,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
28,1,-11.544060291343861,-0.24859618012308546,11.295464111220776,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
29,1,-14.537837274403135,-3.777848264589588,10.759989009813546,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
0,2,-34.372356271571746,-29.979679994730578,4.3926762768411685,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
1,2,-1.3045381288976126,6.358335071770117,7.66287320066773,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
2,2,-6.983178817827969,0.14638080426946826,7.129559622097437,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
3,2,-4.873576347988527,-0.890410820145841,3.9831655278426856,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
4,2,-11.07525431654057,-4.764292613370211,6.31096170317036,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
5,2,-9.802713671658147,-0.9567857931144298,8.845927878543717,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
6,2,-7.238842035015485,2.3089792639377498,9.547821298953235,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
7,2,-13.870926979855035,-3.6703748152362055,10.20055216461883,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
8,2,-32.000359950697266,-33.40780525034147,-1.407445299644202,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
9,2,-39.158863188174024,-29.912064494059635,9.24679869411439,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
10,2,-11.59407850651066,-0.39114450859494115,11.20293399791572,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
11,2,-7.9305170590113585,1.215055028805177,9.145572087816536,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
12,2,-10.10131176097989,-4.824758770485811,5.276552990494078,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
13,2,-10.762657985115132,-1.795138345943572,8.96751963917156,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
14,2,-6.984980929356958,-2.1061204951263095,4.878860434230648,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
15,2,-12.294965659262678,-6.15782458194031,6.137141077322368,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
16,2,-38.771565570390166,-28.412833367448652,10.358732202941514,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
17,2,-41.4949215927194,-33.06533735819906,8.429584234520341,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
18,2,-36.616946140418726,-36.2617013458571,0.35524479456162794,batch,4096,1024,hamming,IP1,Gauss,50,0,2000,40,0.96,mix
